"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Tirol";2021-06-18;0,695036877333445;0,618727663973144;0,775719172332032
"Tirol";2021-06-19;0,6635986650031;0,585526257748476;0,746486061102441
"Tirol";2021-06-20;0,59070860796365;0,513333805325122;0,673435550230219
"Tirol";2021-06-21;0,610743459736229;0,527196261993215;0,700345623962687
"Tirol";2021-06-22;0,600888614171608;0,512442069609264;0,696272760667552
"Tirol";2021-06-23;0,58153961639336;0,488564544515182;0,682493227932971
"Tirol";2021-06-24;0,618214785817028;0,515377812469788;0,73026768859509
"Tirol";2021-06-25;0,57846322017163;0,472160428941887;0,695397260931943
"Tirol";2021-06-26;0,609492257172743;0,492531784914289;0,7387259026989
"Tirol";2021-06-27;0,61419251515596;0,488485534349544;0,754075640807797
"Tirol";2021-06-28;0,681017613209271;0,539168057663699;0,8391820578109
"Tirol";2021-06-29;0,686167948550011;0,534901578391934;0,855983890947007
"Tirol";2021-06-30;0,692913896618084;0,532454063547549;0,874184592057332
"Tirol";2021-07-01;0,698979109382964;0,529399951522322;0,8917582590857
"Tirol";2021-07-02;0,708988640163124;0,529506627952145;0,914262412606654
"Tirol";2021-07-03;0,680529232824755;0,496382692187272;0,893276981481592
"Tirol";2021-07-04;0,756639798461585;0,551898261030491;0,993181310423817
"Tirol";2021-07-05;0,929098316858471;0,689594678909431;1,20375090235529
"Tirol";2021-07-06;0,992164157540155;0,736403361441642;1,28545976055779
"Tirol";2021-07-07;1,12115657320336;0,844608565727764;1,43626856230825
"Tirol";2021-07-08;1,74098500072034;1,39256327674608;2,12772288057754
"Tirol";2021-07-09;1,92245308891037;1,57237616326426;2,30718917639683
"Tirol";2021-07-10;1,77686077688777;1,46951227418461;2,11296007483762
"Tirol";2021-07-11;1,57184538979657;1,30938918685424;1,85791946615777
"Tirol";2021-07-12;1,59795550921615;1,35324857796233;1,86269933961215
"Tirol";2021-07-13;1,57090708946863;1,34490804942462;1,81419992028967
"Tirol";2021-07-14;1,47945831605517;1,27500228197543;1,69889545696703
"Tirol";2021-07-15;1,52534632123991;1,33043106554706;1,73339124350468
"Tirol";2021-07-16;1,57918382645073;1,39269948007282;1,77721498990127
"Tirol";2021-07-17;1,42436549689761;1,25892332707023;1,5998728126139
"Tirol";2021-07-18;1,32580345084446;1,17582101804899;1,48465810412519
"Tirol";2021-07-19;1,28687209167643;1,14626288070998;1,43549825047942
"Tirol";2021-07-20;1,25743776531636;1,12403116281175;1,39821724999547
"Tirol";2021-07-21;1,15697357731613;1,03366783553027;1,28712672180826
"Tirol";2021-07-22;1,15657111401692;1,03671596316756;1,28288772297512
"Tirol";2021-07-23;1,15337637735952;1,03634318693767;1,27658019899921
"Tirol";2021-07-24;1,18305340785821;1,06693117479796;1,30508761843357
"Tirol";2021-07-25;1,18644731114746;1,07273449937559;1,30580607201519
"Tirol";2021-07-26;1,13704841005016;1,02846827694283;1,25099894452291
"Tirol";2021-07-27;1,19497669661894;1,0860358457787;1,30904970624648
"Tirol";2021-07-28;1,14806406412751;1,0437457734023;1,25727972433373
"Tirol";2021-07-29;1,10587659589378;1,00583056512889;1,21059792144838
"Tirol";2021-07-30;1,12466731702074;1,02558367887962;1,22825442201584
"Tirol";2021-07-31;1,1106542413659;1,01380011686212;1,211863656635
"Tirol";2021-08-01;1,08620954900254;0,991962562786232;1,18467233389964
"Tirol";2021-08-02;1,12280405281658;1,02827110670491;1,22143457014883
"Tirol";2021-08-03;1,16137355730746;1,06658178674936;1,26014310460606
"Tirol";2021-08-04;1,17461058224908;1,08102850800707;1,27202190986292
"Tirol";2021-08-05;1,20358160838426;1,11091411751266;1,2999083102387
"Tirol";2021-08-06;1,20340320479209;1,1130639269511;1,29721712254116
"Tirol";2021-08-07;1,16971124561997;1,08305898287305;1,25965068105982
"Tirol";2021-08-08;1,14321503795807;1,05973155381633;1,22981865825925
"Tirol";2021-08-09;1,12434877012297;1,04337948293956;1,20830075465112
"Tirol";2021-08-10;1,14690893383863;1,06665194586191;1,23003565746759
"Tirol";2021-08-11;1,16360614899875;1,08426270222076;1,245711534727
"Tirol";2021-08-12;1,19068999050231;1,11207020851888;1,27195688590049
"Tirol";2021-08-13;1,18228065770863;1,10578820989715;1,26129497465753
"Tirol";2021-08-14;1,18021363669445;1,10568879125483;1,25713453066437
"Tirol";2021-08-15;1,12542061790077;1,05446781624579;1,1986509057414
"Tirol";2021-08-16;1,07394432835435;1,00612988138225;1,1439390778154
"Tirol";2021-08-17;1,06934991961851;1,00269823666628;1,13811592799289
"Tirol";2021-08-18;1,09063672889763;1,02404568017722;1,15929569636005
"Tirol";2021-08-19;1,07492095432071;1,00954659959146;1,14231723918652
"Tirol";2021-08-20;1,06922082048405;1,00475774980879;1,13565978302573
"Tirol";2021-08-21;1,0825146295519;1,0183200468293;1,14864362235889
"Tirol";2021-08-22;1,06825131311491;1,00516574379202;1,13322973425719
"Tirol";2021-08-23;1,06525509814474;1,00291810013409;1,12944497560756
"Tirol";2021-08-24;1,0330099542485;0,972229126956799;1,09560759319426
"Tirol";2021-08-25;1,03956274697879;0,979029597483077;1,10188600653531
"Tirol";2021-08-26;1,05206680749394;0,991506454785856;1,11439697285153
"Tirol";2021-08-27;1,05911409907801;0,998726491640889;1,12124923297256
"Tirol";2021-08-28;1,07116768018433;1,01088943431103;1,13316687216089
"Tirol";2021-08-29;1,04376687141563;0,984808350931841;1,10441521427616
"Tirol";2021-08-30;1,04235029447078;0,983913108630996;1,10244944222581
"Tirol";2021-08-31;1,00596043434445;0,948945028217062;1,06461566733966
"Tirol";2021-09-01;1,04379827356118;0,985924477596509;1,10329935855088
"Tirol";2021-09-02;1,06313698009696;1,00494150988427;1,12294735847522
"Tirol";2021-09-03;1,11012250035075;1,05103606702266;1,17080196171344
"Tirol";2021-09-04;1,07062911596932;1,01327927327224;1,12953535704663
"Tirol";2021-09-05;1,03376128649723;0,97811183575841;1,09092868367673
"Tirol";2021-09-06;1,05088898417716;0,99524555781475;1,10802461283318
"Tirol";2021-09-07;1,05023049307332;0,994968187270575;1,10696530212799
"Tirol";2021-09-08;1,05030454623711;0,99541777715787;1,10664350045099
"Tirol";2021-09-09;1,05796605645709;1,00326661349953;1,11409693396569
"Tirol";2021-09-10;1,06181415698417;1,00743077138047;1,11760700259623
"Tirol";2021-09-11;1,08057638883768;1,02616473642165;1,13637385204583
"Tirol";2021-09-12;1,03263350682827;0,979980838572851;1,08664452649396
"Tirol";2021-09-13;1,06226369903347;1,00928509072421;1,11657840049029
"Tirol";2021-09-14;1,05563968321691;1,00321434842921;1,10938141680957
"Tirol";2021-09-15;1,03193508578133;0,980519599615645;1,08464593810931
"Tirol";2021-09-16;0,967103252688119;0,917673166138893;1,01781170451128
"Tirol";2021-09-17;0,976040337652788;0,926426070523471;1,02693053796731
"Tirol";2021-09-18;0,971399298993071;0,921749635123552;1,02233300686462
"Tirol";2021-09-19;0,930999951358542;0,882207032705765;0,981087661170431
"Tirol";2021-09-20;0,944781265598632;0,895284004015508;0,995591520779836
"Tirol";2021-09-21;0,95106149279202;0,900962475557263;1,00249693826097
"Tirol";2021-09-22;0,970617176743849;0,919581315655058;1,02301190560279
"Tirol";2021-09-23;0,957719357649956;0,906706469550476;1,01010866032881
"Tirol";2021-09-24;0,986384228429892;0,934310058629773;1,03985065852048
"Tirol";2021-09-25;1,00017385320171;0,94750701518917;1,05424509017958
"Tirol";2021-09-26;0,927089433572506;0,876321048201461;0,979267200642848
"Tirol";2021-09-27;0,925902829539231;0,874916201111572;0,978313030032876
"Tirol";2021-09-28;0,982341624788429;0,929297734250867;1,0368369592603
"Tirol";2021-09-29;1,03248567579622;0,977674638201865;1,0887705172244
"Tirol";2021-09-30;1,03486073350178;0,979944019715371;1,09125352907241
"Tirol";2021-10-01;1,05471207439403;0,999475505666361;1,11141333662699
"Tirol";2021-10-02;1,08040445915979;1,0248378592649;1,13741735764191
"Tirol";2021-10-03;0,996166109160229;0,943322416256751;1,05042962238087
"Tirol";2021-10-04;0,989002267103791;0,936655026073183;1,04275278295351
"Tirol";2021-10-05;1,00950900493613;0,956639776559847;1,06378015267879
"Tirol";2021-10-06;1,03294559185889;0,979445410081935;1,08784836434023
"Tirol";2021-10-07;0,986905764095881;0,934746515504333;1,04046112992449
"Tirol";2021-10-08;1,01654756548916;0,963671802569775;1,07081562912773
"Tirol";2021-10-09;1,03629712457025;0,98294317652468;1,09104127357346
"Tirol";2021-10-10;0,999279180970207;0,947058893199295;1,05288110455063
"Tirol";2021-10-11;0,932615787539634;0,882314969890609;0,984291360592269
"Tirol";2021-10-12;0,952748600392614;0,901713203029151;1,00516903049644
"Tirol";2021-10-13;1,01037476966633;0,957402694616421;1,06475305906597
"Tirol";2021-10-14;1,08874682561186;1,03351618932266;1,14539486229556
"Tirol";2021-10-15;1,14121670041241;1,08494233458956;1,19889386481944
"Tirol";2021-10-16;1,17227758235724;1,11605229963403;1,22986516835862
"Tirol";2021-10-17;1,15474490556315;1,10010053614183;1,21069515328257
"Tirol";2021-10-18;1,15810211675916;1,10459282160542;1,21285925600221
"Tirol";2021-10-19;1,18443693647447;1,13149579898468;1,2385714782352
"Tirol";2021-10-20;1,25197174852527;1,1987911048765;1,3062903651151
"Tirol";2021-10-21;1,25811944277358;1,20633465412872;1,31097725523396
"Tirol";2021-10-22;1,31417238653152;1,26298483711119;1,36636250235682
"Tirol";2021-10-23;1,27305672179444;1,22456982299122;1,32247183156209
"Tirol";2021-10-24;1,24635254914096;1,20020911745714;1,29335418193323
"Tirol";2021-10-25;1,207677452789;1,16385621573492;1,25229717259409
"Tirol";2021-10-26;1,18713329033795;1,145036036713;1,22997987408247
"Tirol";2021-10-27;1,20033607404679;1,15916108914475;1,24221961386694
"Tirol";2021-10-28;1,19302519407571;1,15306452200848;1,23365705900789
"Tirol";2021-10-29;1,25889588441987;1,21892775191408;1,29949976423618
"Tirol";2021-10-30;1,26204875790268;1,22323787111559;1,30145731054157
"Tirol";2021-10-31;1,19774364623943;1,16122151664262;1,23482337051245
"Tirol";2021-11-01;1,1827638969461;1,1476042561356;1,21844664749048
"Tirol";2021-11-02;1,20418638366758;1,16966236833454;1,23920552853068
"Tirol";2021-11-03;1,25112988281602;1,21686506349368;1,28586382109364
"Tirol";2021-11-04;1,24258536664731;1,20946641082301;1,27614544035925
"Tirol";2021-11-05;1,28227200049204;1,24971802072533;1,31523872209613
"Tirol";2021-11-06;1,28314830975677;1,25172097407954;1,31495987682206
"Tirol";2021-11-07;1,24138922912449;1,21162313509646;1,27151150996038
"Tirol";2021-11-08;1,22371052063232;1,19519557350362;1,25255695041516
"Tirol";2021-11-09;1,28873130727285;1,26039826947199;1,31737489449035
"Tirol";2021-11-10;1,29625599689711;1,26881013688648;1,32399145291373
"Vorarlberg";2020-03-12;NA;NA;NA
"Vorarlberg";2020-03-13;NA;NA;NA
"Vorarlberg";2020-03-14;NA;NA;NA
"Vorarlberg";2020-03-15;NA;NA;NA
"Vorarlberg";2020-03-16;NA;NA;NA
"Vorarlberg";2020-03-17;NA;NA;NA
"Vorarlberg";2020-03-18;2,24650077676188;1,90356318874943;2,61742219315775
"Vorarlberg";2020-03-19;2,13501731727996;1,84441684433466;2,44656528447451
"Vorarlberg";2020-03-20;1,93695316703949;1,69315664477151;2,19690835792143
"Vorarlberg";2020-03-21;1,76736351677681;1,55943313426448;1,98811766773026
"Vorarlberg";2020-03-22;1,69212224878406;1,5075281887767;1,88722332719758
"Vorarlberg";2020-03-23;1,65559016730507;1,48805720243516;1,83193088541509
"Vorarlberg";2020-03-24;1,58588430309876;1,43462723480814;1,74461304347567
"Vorarlberg";2020-03-25;1,42493159473505;1,29205171176785;1,56422191694815
"Vorarlberg";2020-03-26;1,35365132191029;1,23211307060227;1,48082435154784
"Vorarlberg";2020-03-27;1,32353291249931;1,20937785625788;1,44276248495053
"Vorarlberg";2020-03-28;1,29396509263419;1,1860335471481;1,40652959144254
"Vorarlberg";2020-03-29;1,15707094630926;1,05919072526932;1,25921486284482
"Vorarlberg";2020-03-30;1,09036973137574;0,998306951284551;1,18643484826774
"Vorarlberg";2020-03-31;1,05445514656619;0,965676742803339;1,1470816884357
"Vorarlberg";2020-04-01;0,974879510665925;0,890545227093501;1,06297438358549
"Vorarlberg";2020-04-02;0,949060082234;0,866129757569143;1,03572749870836
"Vorarlberg";2020-04-03;0,923317931062923;0,841206450494633;1,0091983240304
"Vorarlberg";2020-04-04;0,863319629135037;0,783274334982197;0,947203221881257
"Vorarlberg";2020-04-05;0,817221434780435;0,738216169521364;0,900185222908098
"Vorarlberg";2020-04-06;0,792675625023732;0,713112757360264;0,876385651708821
"Vorarlberg";2020-04-07;0,848288728776089;0,76348519482992;0,937493910610173
"Vorarlberg";2020-04-08;0,818020890935102;0,732385280319409;0,908322904678464
"Vorarlberg";2020-04-09;0,718851562517732;0,636537542303562;0,806098081087664
"Vorarlberg";2020-04-10;0,723988601613194;0,638493462354874;0,814777465266024
"Vorarlberg";2020-04-11;0,734733574500958;0,644892165362891;0,830348403908046
"Vorarlberg";2020-04-12;0,740985374415783;0,646711911114158;0,841579547702176
"Vorarlberg";2020-04-13;0,689321190843278;0,59454586260225;0,791002802140313
"Vorarlberg";2020-04-14;0,733226886728432;0,630837868570952;0,843202840540452
"Vorarlberg";2020-04-15;0,723251126507371;0,616793687504989;0,838058912471566
"Vorarlberg";2020-04-16;0,716477179937015;0,60569827028429;0,836422076006015
"Vorarlberg";2020-04-17;0,760329342166573;0,640820856569153;0,889904753352928
"Vorarlberg";2020-04-18;0,703259673300973;0,583546229264335;0,833976381724099
"Vorarlberg";2020-04-19;0,648904985384695;0,529104466306492;0,780748200633735
"Vorarlberg";2020-04-20;0,586508687016752;0,467150895344226;0,719240698702722
"Vorarlberg";2020-04-21;0,601583434507583;0,473183533298608;0,745163140277241
"Vorarlberg";2020-04-22;0,609363925464956;0,471282015809332;0,764916400742965
"Vorarlberg";2020-04-23;0,457889895783315;0,331377187987814;0,604540302932894
"Vorarlberg";2020-04-24;0,464102426351374;0,326770938121066;0,625148156967676
"Vorarlberg";2020-04-25;0,486568850569837;0,332812733596298;0,669062967870638
"Vorarlberg";2020-04-26;0,577269943800384;0,392226919520868;0,797505231600233
"Vorarlberg";2020-04-27;0,516983259773596;0,327723039356458;0,748687613054643
"Vorarlberg";2020-04-28;0,536759370518955;0,327866568129695;0,796305434292219
"Vorarlberg";2020-04-29;0,577508371949207;0,342268061785505;0,873277578295261
"Vorarlberg";2020-04-30;0,648705127716309;0,377894642426903;0,991488457351666
"Vorarlberg";2020-05-01;0,624416544122392;0,341374335148669;0,991501928120663
"Vorarlberg";2020-05-02;0,721180673570614;0,394276185151784;1,14515227871423
"Vorarlberg";2020-05-03;NA;NA;NA
"Vorarlberg";2020-05-04;NA;NA;NA
"Vorarlberg";2020-05-05;NA;NA;NA
"Vorarlberg";2020-05-06;NA;NA;NA
"Vorarlberg";2020-05-07;NA;NA;NA
"Vorarlberg";2020-05-08;NA;NA;NA
"Vorarlberg";2020-05-09;NA;NA;NA
"Vorarlberg";2020-05-10;NA;NA;NA
"Vorarlberg";2020-05-11;NA;NA;NA
"Vorarlberg";2020-05-12;NA;NA;NA
"Vorarlberg";2020-05-13;NA;NA;NA
"Vorarlberg";2020-05-14;NA;NA;NA
"Vorarlberg";2020-05-15;NA;NA;NA
"Vorarlberg";2020-05-16;NA;NA;NA
"Vorarlberg";2020-05-17;NA;NA;NA
"Vorarlberg";2020-05-18;NA;NA;NA
"Vorarlberg";2020-05-19;NA;NA;NA
"Vorarlberg";2020-05-20;NA;NA;NA
"Vorarlberg";2020-05-21;NA;NA;NA
"Vorarlberg";2020-05-22;1,69668026464187;0,927590889053152;2,6941338592511
"Vorarlberg";2020-05-23;1,40651963180177;0,768957371004196;2,23339202011546
"Vorarlberg";2020-05-24;1,24487077545161;0,680582437022207;1,97671215751677
"Vorarlberg";2020-05-25;1,15642786670367;0,632229875808636;1,83627495197245
"Vorarlberg";2020-05-26;1,10919110762196;0,606405100059366;1,76126839080981
"Vorarlberg";2020-05-27;1,08461337452338;0,592968224667505;1,72224176669894
"Vorarlberg";2020-05-28;1,07217557349247;0,586168363104571;1,70249196375119
"Vorarlberg";2020-05-29;NA;NA;NA
"Vorarlberg";2020-05-30;NA;NA;NA
"Vorarlberg";2020-05-31;NA;NA;NA
"Vorarlberg";2020-06-01;NA;NA;NA
"Vorarlberg";2020-06-02;NA;NA;NA
"Vorarlberg";2020-06-03;NA;NA;NA
"Vorarlberg";2020-06-04;NA;NA;NA
"Vorarlberg";2020-06-05;NA;NA;NA
"Vorarlberg";2020-06-06;NA;NA;NA
"Vorarlberg";2020-06-07;NA;NA;NA
"Vorarlberg";2020-06-08;NA;NA;NA
"Vorarlberg";2020-06-09;NA;NA;NA
"Vorarlberg";2020-06-10;NA;NA;NA
"Vorarlberg";2020-06-11;NA;NA;NA
"Vorarlberg";2020-06-12;NA;NA;NA
"Vorarlberg";2020-06-13;NA;NA;NA
"Vorarlberg";2020-06-14;NA;NA;NA
"Vorarlberg";2020-06-15;NA;NA;NA
"Vorarlberg";2020-06-16;NA;NA;NA
"Vorarlberg";2020-06-17;NA;NA;NA
"Vorarlberg";2020-06-18;NA;NA;NA
"Vorarlberg";2020-06-19;NA;NA;NA
"Vorarlberg";2020-06-20;NA;NA;NA
"Vorarlberg";2020-06-21;NA;NA;NA
"Vorarlberg";2020-06-22;NA;NA;NA
"Vorarlberg";2020-06-23;NA;NA;NA
"Vorarlberg";2020-06-24;NA;NA;NA
"Vorarlberg";2020-06-25;NA;NA;NA
"Vorarlberg";2020-06-26;NA;NA;NA
"Vorarlberg";2020-06-27;NA;NA;NA
"Vorarlberg";2020-06-28;NA;NA;NA
"Vorarlberg";2020-06-29;NA;NA;NA
"Vorarlberg";2020-06-30;NA;NA;NA
"Vorarlberg";2020-07-01;NA;NA;NA
"Vorarlberg";2020-07-02;NA;NA;NA
"Vorarlberg";2020-07-03;NA;NA;NA
"Vorarlberg";2020-07-04;NA;NA;NA
"Vorarlberg";2020-07-05;NA;NA;NA
"Vorarlberg";2020-07-06;NA;NA;NA
"Vorarlberg";2020-07-07;NA;NA;NA
"Vorarlberg";2020-07-08;NA;NA;NA
"Vorarlberg";2020-07-09;NA;NA;NA
"Vorarlberg";2020-07-10;NA;NA;NA
"Vorarlberg";2020-07-11;NA;NA;NA
"Vorarlberg";2020-07-12;NA;NA;NA
"Vorarlberg";2020-07-13;NA;NA;NA
"Vorarlberg";2020-07-14;NA;NA;NA
"Vorarlberg";2020-07-15;NA;NA;NA
"Vorarlberg";2020-07-16;NA;NA;NA
"Vorarlberg";2020-07-17;NA;NA;NA
"Vorarlberg";2020-07-18;NA;NA;NA
"Vorarlberg";2020-07-19;NA;NA;NA
"Vorarlberg";2020-07-20;NA;NA;NA
"Vorarlberg";2020-07-21;NA;NA;NA
"Vorarlberg";2020-07-22;2,01400741086587;1,1511792523023;3,11418650960101
"Vorarlberg";2020-07-23;1,93486219235791;1,12712852895188;2,95726586444982
"Vorarlberg";2020-07-24;1,87747764702611;1,14681212230263;2,78531821744184
"Vorarlberg";2020-07-25;2,15575981451692;1,43248674099182;3,02449887162653
"Vorarlberg";2020-07-26;1,72578744785549;1,14677322592966;2,42125405323775
"Vorarlberg";2020-07-27;1,66477275705468;1,14595296485484;2,27894536777853
"Vorarlberg";2020-07-28;1,36828134933927;0,935903430047199;1,88147346341394
"Vorarlberg";2020-07-29;1,36139815956571;0,953506533980584;1,84078152150887
"Vorarlberg";2020-07-30;1,23911803500125;0,867863038043022;1,67544341511841
"Vorarlberg";2020-07-31;1,24659436488348;0,88645045568466;1,66717513175684
"Vorarlberg";2020-08-01;1,17133824829237;0,832936000040955;1,56652881918906
"Vorarlberg";2020-08-02;1,14085470584214;0,81504332797549;1,52059629092348
"Vorarlberg";2020-08-03;1,09619130999866;0,783135143172862;1,46106636681319
"Vorarlberg";2020-08-04;0,931692581685496;0,648958020427216;1,2647485114048
"Vorarlberg";2020-08-05;1,00937551172516;0,714294187077703;1,35467825617903
"Vorarlberg";2020-08-06;1,02020439979262;0,72195735277694;1,36921165730991
"Vorarlberg";2020-08-07;0,836739477169542;0,568523878813268;1,15596545029876
"Vorarlberg";2020-08-08;0,885542808826028;0,60571062569414;1,21767741431817
"Vorarlberg";2020-08-09;1,01128975868664;0,704400370654808;1,37279961442217
"Vorarlberg";2020-08-10;1,12929057942874;0,799153225967306;1,51561571990711
"Vorarlberg";2020-08-11;1,00471698687917;0,695795720671748;1,36949631115402
"Vorarlberg";2020-08-12;1,16925176773488;0,835330605322259;1,55844551639111
"Vorarlberg";2020-08-13;1,37494050381299;1,01377258808943;1,7902881553029
"Vorarlberg";2020-08-14;1,42779056363239;1,06951310909841;1,83702986855667
"Vorarlberg";2020-08-15;1,2978512609811;0,972179654800244;1,6698468193407
"Vorarlberg";2020-08-16;1,31853106004209;1,00372693399453;1,67561720037602
"Vorarlberg";2020-08-17;1,25635611437959;0,96101287798132;1,59066822141884
"Vorarlberg";2020-08-18;1,12915790151597;0,859567311556652;1,43495777919729
"Vorarlberg";2020-08-19;1,27168149510712;0,991338112457804;1,58640297397651
"Vorarlberg";2020-08-20;1,23977990901046;0,970051423686593;1,54209402554814
"Vorarlberg";2020-08-21;1,18070157383102;0,92548155707605;1,4665297580009
"Vorarlberg";2020-08-22;1,05510478285737;0,820934499454708;1,31821126466523
"Vorarlberg";2020-08-23;1,02016804570935;0,793751632606625;1,27456251886537
"Vorarlberg";2020-08-24;1,08066668084035;0,848555778971335;1,34041426655895
"Vorarlberg";2020-08-25;1,01083507324285;0,787995529832185;1,26100110173983
"Vorarlberg";2020-08-26;0,987670432681152;0,768466549913196;1,23396113001326
"Vorarlberg";2020-08-27;0,974054521649811;0,756391449562885;1,21882341652248
"Vorarlberg";2020-08-28;0,996131694719871;0,775049916825533;1,24453233688668
"Vorarlberg";2020-08-29;0,931374605910181;0,717271936674694;1,1730134502573
"Vorarlberg";2020-08-30;1,03297243738393;0,805252691210129;1,28861712072299
"Vorarlberg";2020-08-31;1,1908669654496;0,94428344047367;1,4656233624802
"Vorarlberg";2020-09-01;1,06277699589353;0,833047512414788;1,32005760400531
"Vorarlberg";2020-09-02;1,04580107439398;0,821178778863957;1,2971684099766
"Vorarlberg";2020-09-03;1,1943158035772;0,95529848230223;1,45961800983646
"Vorarlberg";2020-09-04;1,37511434775752;1,12124141356274;1,65450732674035
"Vorarlberg";2020-09-05;1,34717025688641;1,1040385363506;1,61413592128884
"Vorarlberg";2020-09-06;1,35822082324255;1,12423527547959;1,61399716108372
"Vorarlberg";2020-09-07;1,48976915371036;1,25482013713397;1,74458187416332
"Vorarlberg";2020-09-08;1,43112615350543;1,21265885703197;1,66742045858221
"Vorarlberg";2020-09-09;1,46892867706346;1,25934915865567;1,69440222204522
"Vorarlberg";2020-09-10;1,62161821913198;1,41302303302942;1,84436465613638
"Vorarlberg";2020-09-11;1,89825486999108;1,68639730617879;2,12246633694106
"Vorarlberg";2020-09-12;1,58448307192045;1,40764447725879;1,77163353286691
"Vorarlberg";2020-09-13;1,41037862219999;1,25724948929232;1,57218004119794
"Vorarlberg";2020-09-14;1,41764373947409;1,27359718888781;1,56929624853894
"Vorarlberg";2020-09-15;1,31989815959682;1,18829830784043;1,45830945694851
"Vorarlberg";2020-09-16;1,31621009594396;1,19082571168523;1,44778023528667
"Vorarlberg";2020-09-17;1,25205565662288;1,13488912232329;1,37489532029941
"Vorarlberg";2020-09-18;1,25117837410503;1,13835540245771;1,36925575019491
"Vorarlberg";2020-09-19;1,23166389334947;1,12348841279224;1,34474020472925
"Vorarlberg";2020-09-20;1,17505826602241;1,07279449153715;1,28191088495345
"Vorarlberg";2020-09-21;1,13985801953923;1,04193169975046;1,242119535679
"Vorarlberg";2020-09-22;1,06699935836418;0,974419179969592;1,16372077680911
"Vorarlberg";2020-09-23;1,00464169585219;0,91622362090979;1,09707413741992
"Vorarlberg";2020-09-24;0,876268971485656;0,794363807385365;0,962135081610224
"Vorarlberg";2020-09-25;0,934698329249303;0,849485930082461;1,02392504958032
"Vorarlberg";2020-09-26;0,95246108202588;0,865339603601554;1,04370118193886
"Vorarlberg";2020-09-27;0,89250138546229;0,807377178894032;0,981830487479548
"Vorarlberg";2020-09-28;0,945936257818968;0,857208886997458;1,03897031769786
"Vorarlberg";2020-09-29;0,889731698895336;0,802735094465391;0,981139576793492
"Vorarlberg";2020-09-30;0,880058282166276;0,792428627945054;0,97221721233003
"Vorarlberg";2020-10-01;0,94473442645318;0,852359739464347;1,04179308942611
"Vorarlberg";2020-10-02;1,00022890801665;0,903771406414094;1,10150674688208
"Vorarlberg";2020-10-03;1,01603436891771;0,918173921615275;1,11877889828765
"Vorarlberg";2020-10-04;1,03233776501774;0,933636716863226;1,13592684236065
"Vorarlberg";2020-10-05;1,05459348837494;0,955089259350471;1,15895750539395
"Vorarlberg";2020-10-06;1,07061530825483;0,970892126514602;1,17514353038187
"Vorarlberg";2020-10-07;1,09784920786268;0,997652105831542;1,20277204194294
"Vorarlberg";2020-10-08;1,10479754178133;1,00538918446749;1,20882508684061
"Vorarlberg";2020-10-09;1,15775417616054;1,05729948766819;1,26270234248416
"Vorarlberg";2020-10-10;1,23140502103801;1,12953580869675;1,33760944866691
"Vorarlberg";2020-10-11;1,23928816126074;1,13962490035228;1,34306948277036
"Vorarlberg";2020-10-12;1,24398720971785;1,14713629358612;1,34470711421225
"Vorarlberg";2020-10-13;1,16654204861781;1,07579361016283;1,26091266223228
"Vorarlberg";2020-10-14;1,16653502083792;1,07830150375429;1,25818886000748
"Vorarlberg";2020-10-15;1,25400365042594;1,16461400266103;1,3466515040735
"Vorarlberg";2020-10-16;1,28054363595563;1,19268400942593;1,37148133343469
"Vorarlberg";2020-10-17;1,31074069102862;1,22483588195921;1,39951571666432
"Vorarlberg";2020-10-18;1,33033998662039;1,24707822483948;1,41625425372792
"Vorarlberg";2020-10-19;1,26803238631434;1,19010940624346;1,34839133594437
"Vorarlberg";2020-10-20;1,20072983302416;1,12788186119707;1,27582522375168
"Vorarlberg";2020-10-21;1,26800029073825;1,19551570557172;1,34258805377991
"Vorarlberg";2020-10-22;1,30225851868722;1,23111417251111;1,37537309989753
"Vorarlberg";2020-10-23;1,39153572179883;1,32063166730366;1,46426769781644
"Vorarlberg";2020-10-24;1,42564485724339;1,35701747478488;1,49594126776297
"Vorarlberg";2020-10-25;1,31589716855476;1,25333088703295;1,37996592366898
"Vorarlberg";2020-10-26;1,30684891020044;1,24744386678679;1,36761634964991
"Vorarlberg";2020-10-27;1,31500301317883;1,25789786397717;1,37335800084456
"Vorarlberg";2020-10-28;1,22960894658011;1,17664398751974;1,28372354669792
"Vorarlberg";2020-10-29;1,27983533119346;1,22773381947721;1,33300435626331
"Vorarlberg";2020-10-30;1,35303395827536;1,3013033888432;1,40575870485693
"Vorarlberg";2020-10-31;1,32284472027219;1,27376317440058;1,37284112804391
"Vorarlberg";2020-11-01;1,34851384437221;1,30108379321246;1,3967811415167
"Vorarlberg";2020-11-02;1,32491631823509;1,27996501681712;1,37063255161512
"Vorarlberg";2020-11-03;1,30637131017762;1,26367579900602;1,34976626073862
"Vorarlberg";2020-11-04;1,31237324816306;1,27135306185946;1,35403564324526
"Vorarlberg";2020-11-05;1,2461310529417;1,20779064548728;1,28506217884074
"Vorarlberg";2020-11-06;1,22375877817212;1,18717217784171;1,26089288300906
"Vorarlberg";2020-11-07;1,22987867007434;1,19438786116948;1,26588184527671
"Vorarlberg";2020-11-08;1,20213704637575;1,16813035541684;1,23662486572684
"Vorarlberg";2020-11-09;1,16794428968538;1,13540608795537;1,20093576147139
